,id,balance_time,LTV_time,interest_rate_time,rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,hpi_orig_time,status_time
11,1756,78461.94,84.50217226699999,7.2,4.34,154.94,2.4566338212,8.2,0,0,1,0,96000.0,635,73.9,7.2,216.77,1
11,1748,32293.25,42.881553654,8.6,4.34,189.82,2.8363581757,5.7,0,0,1,0,60200.0,550,70.0,8.6,216.77,0
11,34522,767516.18,112.07446169,4.5,4.34,158.77,-3.339549297,9.5,0,0,1,0,701250.0,690,75.0,1.0,216.77,1
11,1753,111827.1,53.954911481,5.25,4.34,189.82,2.8363581757,5.7,0,0,1,0,120000.0,649,50.7,5.25,216.77,0
11,34520,521700.0,103.53044605,6.25,4.86,162.09,-2.805844087,6.5,1,0,0,0,521700.0,734,75.0,6.25,223.75,1
11,34519,512000.0,94.29986302799999,2.625,4.86,189.82,2.8363581757,5.7,0,0,1,0,512000.0,737,80.0,5.75,223.75,0
11,1750,27796.75,43.49027692399999,6.75,4.34,189.82,2.8363581757,5.7,0,0,1,0,54450.0,695,74.6,6.75,216.77,0
11,34517,699703.56,126.25041326,4.625,4.39,153.35,-4.146710947,9.0,0,0,1,0,641600.0,762,80.0,1.0,221.91,1
11,34516,455846.39,120.9156139,5.375,4.86,153.35,-4.146710947,9.0,0,0,1,0,412000.0,735,74.9,1.0,223.75,1
11,34513,698730.79,113.867053,2.625,4.39,149.58,1.6681823188,8.8,0,0,1,0,650000.0,714,71.4,1.0,221.91,1
11,1742,189264.45,117.18128368,7.45,4.34,162.09,-2.805844087,6.5,0,0,1,0,194400.0,624,90.0,7.45,216.77,1
11,34509,84991.36,58.446803156,3.125,4.39,189.82,2.8363581757,5.7,0,0,0,1,119000.0,679,70.0,2.25,221.91,0
11,1740,77027.67,78.539104838,6.5,4.34,189.82,2.8363581757,5.7,1,0,0,0,89600.0,608,80.0,6.5,216.77,0
11,34507,859050.83,112.57756047,4.25,4.39,158.94,2.3664098988999998,8.2,0,0,1,0,782000.0,694,73.4,1.5,221.91,1
11,1738,162046.71,112.22798383,6.25,3.94,158.77,-3.339549297,9.5,0,0,1,0,170000.0,654,89.5,6.25,208.86,1
11,1734,140709.87,82.403784746,6.075,4.34,189.82,2.8363581757,5.7,0,0,1,0,156000.0,586,80.0,6.075,216.77,0
11,1731,137046.0,99.79828763799999,3.875,3.94,173.17,0.8929961554000001,7.6,0,0,1,0,132500.0,600,80.0,7.3,208.86,1
11,34499,591565.73,121.04505534,3.75,4.34,150.91,1.8755149375,9.2,0,0,1,0,561600.0,709,80.0,1.0,216.77,1
11,34498,461011.62,120.35249279,4.125,4.34,158.16,-0.241080652,10.0,0,0,1,0,420000.0,715,80.0,1.0,216.77,1
11,34497,756597.71,129.75794599,5.0,4.34,149.58,1.6681823188,8.8,0,1,0,0,676000.0,726,80.0,1.0,216.77,1
11,34495,327800.0,116.65526812,6.75,4.86,153.35,-4.146710947,9.0,0,0,1,0,328000.0,777,80.0,6.75,223.75,1
11,34494,356450.41,92.344024284,2.875,4.86,189.82,2.8363581757,5.7,0,0,1,0,364000.0,676,80.0,6.0,223.75,0
11,1724,170188.21,108.71403035,9.625,4.5,173.35,-0.314447747,5.8,0,0,1,0,170905.0,631,95.0,8.625,199.21,1
11,34492,111980.34,85.448563087,3.125,4.39,180.07,2.4222748688999998,7.2,0,0,1,0,129200.0,681,80.0,7.175,221.91,1
11,1723,86800.86,95.889176564,6.15,4.5,189.82,2.8363581757,5.7,0,0,1,0,95000.0,702,100.0,6.15,199.21,0
11,1722,172297.51,73.77484923899999,6.85,4.5,189.82,2.8363581757,5.7,0,0,0,0,200000.0,626,81.6,6.85,199.21,0
11,34489,419603.42,110.23525605,5.875,4.86,161.0,3.0294986398000003,9.4,0,0,1,0,423200.0,701,80.0,5.875,223.75,1
11,34488,104894.35,102.03286953,6.25,4.86,153.35,-4.146710947,9.0,1,0,0,0,105000.0,703,70.0,6.25,223.75,1
11,1719,63442.93,83.22664949199999,7.9,4.5,189.82,2.8363581757,5.7,0,0,1,0,72000.0,630,90.0,7.9,199.21,0
11,34486,149147.62,104.08969906,2.75,4.86,189.82,2.8363581757,5.7,0,0,1,0,168900.0,723,100.0,6.375,223.75,0
11,1717,279868.2,92.029749867,6.125,4.5,149.58,1.6681823188,8.8,0,0,1,0,275000.0,595,67.9,6.125,199.21,1
11,34484,282753.17,73.226831418,2.75,4.86,189.82,2.8363581757,5.7,1,0,0,0,340000.0,667,74.7,5.875,223.75,0
11,1715,40341.85,56.449969715,6.15,4.5,189.82,2.8363581757,5.7,0,0,1,0,60000.0,599,80.0,6.15,199.21,0
11,34480,346664.76,68.07303260100001,1.125,4.86,189.82,2.8363581757,5.7,0,0,1,0,425000.0,665,70.8,1.0,223.75,0
11,1705,67342.79,89.337823195,6.625,4.5,187.65,2.4436475652,5.7,0,0,1,0,67700.0,553,84.6,6.625,199.21,1
11,1708,86434.25,122.60792776,5.25,4.5,156.04,2.6941105489,9.4,0,0,1,0,85500.0,621,95.0,8.75,199.21,1
11,34476,158766.14,126.82676715,3.75,4.86,155.61,1.1759090317,9.0,0,0,1,0,144000.0,697,80.0,1.0,223.75,1
11,34475,106165.24,92.62923381200001,4.125,4.86,189.82,2.8363581757,5.7,0,1,0,1,108080.0,716,80.0,2.0,223.75,0
11,34474,331107.37,126.51649595,3.875,4.39,154.87,1.6391549258000002,9.1,1,0,0,0,300000.0,698,80.0,1.0,221.91,1
11,34473,197401.28,116.971391,3.5,4.39,156.04,2.6941105489,9.4,0,1,0,0,192000.0,778,80.0,1.0,221.91,1
11,34471,231200.0,116.72644278,7.375,4.86,153.35,-4.146710947,9.0,0,0,0,1,231200.0,695,80.0,7.375,223.75,1
11,34465,306649.17,112.24723796,6.875,4.86,158.77,-3.339549297,9.5,0,1,0,0,308000.0,669,80.0,6.875,223.75,1
11,34464,227190.79,78.764927861,2.625,4.86,189.82,2.8363581757,5.7,0,0,1,0,272000.0,732,80.0,6.625,223.75,0
11,34462,208200.0,110.26583851,6.5,4.39,161.0,3.0294986398000003,9.4,0,1,0,0,208200.0,730,80.0,6.5,221.91,1
11,34461,376289.38,93.219009371,5.0,4.86,154.94,2.4566338212,8.2,0,0,1,1,362000.0,746,62.1,1.5,223.75,1
11,34457,563371.03,85.719580189,3.125,4.86,189.82,2.8363581757,5.7,0,0,1,0,588000.0,713,75.9,1.0,223.75,0
11,34456,397017.2,119.90211385,3.5,4.86,161.06,2.6824968062,9.9,0,1,0,0,368000.0,712,80.0,1.0,223.75,1
11,34454,372000.0,94.29986302799999,2.625,4.86,189.82,2.8363581757,5.7,0,1,0,0,372000.0,720,80.0,5.875,223.75,0
11,34451,517588.37,119.57744607,3.739,4.86,158.77,-3.339549297,9.5,1,0,0,0,488000.0,680,80.0,1.5,223.75,1
11,1682,137658.65,92.49645727299999,8.99,4.5,156.04,2.6941105489,9.4,0,0,1,0,142500.0,571,75.0,8.99,199.21,1
11,34446,264551.24,79.945517415,2.0,4.86,149.58,1.6681823188,8.8,0,0,1,0,396000.0,673,80.0,2.0,223.75,1
11,1675,98371.76,86.343883856,5.75,4.5,161.0,3.0294986398000003,9.4,0,0,0,0,96000.0,509,68.1,5.75,199.21,1
11,1674,344414.3,51.66350461,2.0,4.5,189.82,2.8363581757,5.7,0,0,1,0,375000.0,587,53.6,0.0,199.21,0
11,1673,205245.96,89.005333721,10.125,4.5,173.35,-0.314447747,5.8,0,0,1,0,212000.0,639,80.0,6.95,199.21,1
11,1671,245622.12,66.93421277600001,2.0,4.5,189.82,2.8363581757,5.7,0,0,1,0,238000.0,534,61.8,7.2,199.21,0
11,34438,509613.89,91.341162522,5.92,4.86,156.04,2.6941105489,9.4,0,1,0,0,509613.89,670,63.7,5.92,223.75,1
11,34433,315977.27,88.63799403899999,5.83,4.86,189.82,2.8363581757,5.7,0,0,0,0,329017.32,708,78.3,5.83,223.75,0
11,1660,33657.67,64.744681877,11.75,4.14,186.12,1.1041627602,5.0,0,0,1,0,35500.0,629,68.0,11.75,186.91,1
11,34428,346598.71,77.284752794,2.375,4.39,189.82,2.8363581757,5.7,0,1,0,0,367000.0,660,70.0,5.91,221.91,0
11,34415,120000.0,13.823430575,5.94,3.94,189.82,2.8363581757,5.7,1,0,0,0,490000.0,777,51.3,5.94,208.86,0
11,1645,116323.71,60.885816292,7.3,3.86,189.82,2.8363581757,5.7,1,0,0,0,135200.0,532,80.0,0.0,167.91,0
11,1644,261323.53,57.790056267,5.6,3.86,189.82,2.8363581757,5.7,0,0,1,0,320000.0,638,80.0,0.0,167.91,0
11,34409,320524.7,69.16233389,6.125,3.94,189.82,2.8363581757,5.7,0,1,0,0,334000.0,724,65.5,6.125,208.86,0
11,1637,345860.01,83.00487473,6.55,4.14,158.94,2.3664098988999998,8.2,0,0,1,0,392000.0,662,80.0,6.55,186.91,1
11,1633,90660.98,70.32573841600001,6.9,3.86,173.17,0.8929961554000001,7.6,0,0,1,0,103500.0,697,82.8,6.9,167.91,1
11,1632,52501.31,62.758566167,7.6,3.86,189.82,2.8363581757,5.7,0,0,0,0,62900.0,669,85.0,7.6,167.91,0
11,1630,140232.03,86.652064705,5.25,4.65,189.82,2.8363581757,5.7,0,0,1,0,155819.0,619,83.2,5.25,219.67,0
11,1629,193387.99,121.11292205,7.25,4.65,161.13,1.0810494182,8.0,0,0,1,0,206150.0,642,94.7,0.0,219.67,1
11,34396,176000.0,109.22466461,5.81,4.34,158.77,-3.339549297,9.5,1,0,0,0,176000.0,732,80.0,5.81,216.77,1
11,1627,134573.85,81.971937545,8.2,4.65,189.82,2.8363581757,5.7,0,0,1,0,148000.0,525,77.9,0.0,219.67,0
11,34394,306304.2,71.392114766,2.375,4.5,189.82,2.8363581757,5.7,0,0,0,0,335000.0,740,74.4,5.5,199.21,0
11,1625,78534.19,54.406340905,2.0,4.65,189.82,2.8363581757,5.7,0,0,1,0,146500.0,637,87.7,0.0,219.67,0
11,1623,560206.04,99.738587007,7.15,4.65,189.82,2.8363581757,5.7,0,1,0,0,585000.0,617,90.0,0.0,219.67,0
11,34389,323159.33,76.781831312,2.375,4.5,189.82,2.8363581757,5.7,0,1,0,0,353360.0,681,80.0,5.57,199.21,0
11,34387,181995.16,66.318778286,2.75,4.5,189.82,2.8363581757,5.7,0,0,0,0,230400.0,736,80.0,5.625,199.21,0
11,34385,269018.66,94.77460777700001,3.375,4.5,154.94,2.4566338212,8.2,0,1,0,0,277000.0,689,75.9,5.75,199.21,1
11,34384,148000.0,83.957433358,5.54,4.5,189.82,2.8363581757,5.7,0,0,0,0,148000.0,745,80.0,5.54,199.21,0
11,34381,52466.87,67.836728725,2.375,4.24,189.82,2.8363581757,5.7,0,0,0,0,59900.0,758,76.8,5.375,191.42,0
11,1610,203820.26,92.962443217,4.675,4.64,189.82,2.8363581757,5.7,0,0,1,0,221000.0,513,85.0,4.675,225.1,0
11,34378,28477.94,28.718597993000003,6.375,4.14,189.82,2.8363581757,5.7,0,0,0,1,67275.22,641,68.9,6.375,186.91,0
11,34376,24593.74,8.0387222549,5.19,4.62,189.82,2.8363581757,5.7,0,0,0,0,202459.0,758,70.0,5.19,179.45,0
11,1607,159230.03,111.27637735,6.5,4.64,156.21,1.5859655122,9.8,0,0,1,0,164960.0,661,80.0,6.5,225.1,1
11,1606,303616.0,109.8935551,8.125,4.64,158.16,-0.241080652,10.0,0,0,1,0,313000.0,621,79.6,7.4,225.1,1
11,1601,233667.62,84.019814808,3.0,4.64,189.82,2.8363581757,5.7,0,0,1,0,280000.0,590,84.9,7.1,225.1,0
11,34366,480449.2,110.66981990000001,6.25,5.03,150.91,1.8755149375,9.2,0,0,1,0,494000.0,669,79.0,6.25,217.37,1
11,1592,78360.3,78.140945802,7.95,4.64,189.82,2.8363581757,5.7,0,0,1,0,88000.0,669,74.0,7.95,225.1,0
11,34364,101199.92,82.836185315,6.875,5.03,189.82,2.8363581757,5.7,0,0,0,0,111920.0,665,80.0,6.875,217.37,0
11,1595,93480.79,87.287524895,8.95,4.64,189.82,2.8363581757,5.7,0,0,1,0,101600.0,628,80.0,8.95,225.1,0
11,1593,547938.29,86.63710116899999,6.125,4.64,189.82,2.8363581757,5.7,0,1,0,0,570000.0,605,76.0,6.125,225.1,0
11,34361,440447.41,104.32773527,6.5,5.03,158.6,1.2690442628,7.8,0,0,1,0,460000.0,713,79.5,6.5,217.37,1
11,34360,336742.1,59.785427301999995,5.875,5.03,189.82,2.8363581757,5.7,0,0,1,0,516000.0,685,80.0,5.875,217.37,0
11,1587,124474.16,92.743314938,9.68,5.15,189.82,2.8363581757,5.7,0,0,1,0,136000.0,517,85.0,9.68,226.29,0
11,1589,95870.15,61.122905245,2.75,4.64,189.82,2.8363581757,5.7,0,0,1,0,148800.0,618,80.0,2.75,225.1,0
11,34357,150510.77,45.376786892,2.0,5.03,189.82,2.8363581757,5.7,0,0,0,0,226000.0,681,59.5,0.0,217.37,0
11,1588,99864.6,104.43116163,4.75,5.15,189.82,2.8363581757,5.7,0,0,1,0,102600.0,511,90.0,4.75,226.29,0
11,34355,647579.06,62.451134456000005,6.375,4.65,189.82,2.8363581757,5.7,0,0,1,0,726000.0,748,60.5,6.375,219.67,0
11,1583,54152.27,85.62270204800001,4.625,4.64,189.82,2.8363581757,5.7,0,0,1,0,60000.0,524,80.0,10.18,225.1,0
11,34353,651385.49,68.510318184,6.125,4.65,189.82,2.8363581757,5.7,0,0,1,0,735000.0,703,66.8,6.125,219.67,0
11,1584,524540.29,117.20188439,6.45,4.64,156.21,1.5859655122,9.8,0,0,1,0,534000.0,750,82.8,6.45,225.1,1
11,34351,466773.55,109.73411349,6.5,4.71,158.94,2.3664098988999998,8.2,0,0,1,0,469000.0,675,78.8,6.5,222.39,1
11,1581,87883.66,82.692196439,10.45,4.64,189.82,2.8363581757,5.7,0,0,1,0,97800.0,535,77.6,10.45,225.1,0
11,34347,486535.55,93.840888094,5.0,4.65,189.82,2.8363581757,5.7,0,0,0,0,480000.0,679,80.0,5.0,219.67,0
11,34346,494939.93,92.38396312299999,2.875,4.65,189.82,2.8363581757,5.7,0,0,1,0,495992.0,774,80.0,2.875,219.67,0
11,34345,585049.08,90.70409714700001,2.75,4.65,189.82,2.8363581757,5.7,1,0,0,0,597151.0,747,80.0,2.875,219.67,0
11,1575,226721.53,139.02457113,5.5,4.64,156.21,1.5859655122,9.8,1,0,0,0,217845.0,531,92.7,8.45,225.1,1
11,34343,28295.96,43.637478243000004,6.625,4.65,189.82,2.8363581757,5.7,0,0,1,1,46750.0,756,62.3,6.625,219.67,0
11,1569,91399.16,87.870664893,7.63,5.15,189.82,2.8363581757,5.7,0,1,0,0,99200.0,713,80.0,7.63,226.29,0
11,34340,716073.56,108.55754239,6.375,4.65,161.0,3.0294986398000003,9.4,0,0,1,0,720000.0,767,80.0,6.375,219.67,1
11,1570,95361.69,77.67718485,2.0,5.15,189.82,2.8363581757,5.7,0,1,0,0,117083.0,641,80.0,2.0,226.29,0
11,34338,441925.09,90.31694208299999,6.375,4.65,189.82,2.8363581757,5.7,0,0,0,0,453000.0,708,80.0,6.375,219.67,0
11,34337,150000.0,88.992851122,6.625,4.65,189.82,2.8363581757,5.7,1,0,0,0,150000.0,729,76.9,6.625,219.67,0
11,34336,650000.0,104.20643475,3.375,4.65,154.94,2.4566338212,8.2,0,0,1,0,650000.0,716,73.5,6.125,219.67,1
11,1566,118571.57,94.91692182799999,6.85,5.15,189.82,2.8363581757,5.7,0,1,0,0,119138.0,581,80.0,6.85,226.29,0
11,1562,91849.35,60.183426632,6.9,3.86,189.82,2.8363581757,5.7,0,0,1,0,108000.0,516,80.0,0.0,167.91,0
11,34332,499207.8,79.075955954,2.0,4.71,189.82,2.8363581757,5.7,0,0,1,0,588000.0,745,79.5,0.0,222.39,0
11,34331,486523.61,84.352270218,3.375,4.71,189.82,2.8363581757,5.7,0,0,1,0,540593.0,753,80.0,0.0,222.39,0
11,34330,396721.1,75.49292524399999,6.625,4.71,158.94,2.3664098988999998,8.2,0,0,0,0,425000.0,655,57.8,6.625,222.39,1
11,309,228167.93,85.07797184,11.5,3.94,151.48,-3.5165679869999997,7.8,0,0,0,0,230000.0,556,62.2,0.0,208.86,1
11,34319,104545.75,72.490072832,6.75,4.86,189.82,2.8363581757,5.7,0,0,1,0,119000.0,714,70.0,6.75,223.75,0
11,34317,266893.29,81.714287955,6.125,4.86,189.82,2.8363581757,5.7,0,1,0,0,308000.0,688,80.0,6.125,223.75,0
11,34316,76804.09,82.30244508,6.55,4.86,189.82,2.8363581757,5.7,0,0,1,0,88000.0,680,80.0,6.55,223.75,0
11,1544,136903.62,82.796934189,7.4,4.14,161.0,3.0294986398000003,9.4,0,0,1,0,148000.0,522,77.1,7.4,186.91,1
11,34311,456000.0,115.03116766,5.875,4.86,155.61,1.1759090317,9.0,0,0,1,0,456000.0,671,80.0,5.875,223.75,1
11,1542,115615.3,99.416684753,10.88,4.14,173.35,-0.314447747,5.8,0,1,0,0,119121.0,586,95.0,0.0,186.91,1
11,1537,57115.51,90.69304318,7.89,4.14,150.91,1.8755149375,9.2,0,0,1,0,62400.0,588,80.0,7.89,186.91,1
11,34301,447209.82,107.15999023,6.5,4.39,161.06,2.6824968062,9.9,0,1,0,0,460000.0,736,80.0,6.5,221.91,1
11,34299,85525.53,59.590487493000005,6.375,4.39,189.82,2.8363581757,5.7,0,1,0,1,100000.0,771,59.6,6.375,221.91,0
11,1529,334479.96,75.338852996,6.5,4.14,161.13,1.0810494182,8.0,0,0,1,0,386250.0,660,75.0,6.5,186.91,1
11,34297,81198.55,80.139773974,5.95,4.39,189.82,2.8363581757,5.7,0,0,1,0,94760.0,759,80.0,5.95,221.91,0
11,34288,334894.23,77.382233713,4.5,4.34,189.82,2.8363581757,5.7,0,0,1,0,395379.0,689,80.0,0.0,216.77,0
11,1518,209761.1,50.39707679399999,7.3,4.14,189.82,2.8363581757,5.7,0,0,1,0,250000.0,624,61.0,7.3,186.91,0
11,34284,96647.31,61.316092991000005,5.75,4.34,189.82,2.8363581757,5.7,0,0,1,0,144000.0,749,80.0,5.75,216.77,0
11,34283,101616.0,98.99198403700001,5.875,4.34,158.94,2.3664098988999998,8.2,0,0,1,0,112000.0,729,80.0,5.875,216.77,1
11,1511,53867.99,83.793054197,8.5,3.86,158.16,-0.241080652,10.0,0,0,1,0,54600.0,516,80.0,0.0,167.91,1
11,34280,273054.74,99.828943458,5.625,4.34,146.45,2.7159028845999997,8.3,0,0,1,0,300000.0,768,74.1,5.625,216.77,1
11,34279,209000.0,87.779840619,6.25,4.39,173.17,0.8929961554000001,7.6,0,0,1,0,209000.0,688,68.5,6.25,221.91,1
11,34278,287692.96,65.13710888899999,4.75,4.39,189.82,2.8363581757,5.7,0,1,0,0,395000.0,750,76.5,4.75,221.91,0
11,34276,138818.11,85.69028896399999,3.375,4.34,189.82,2.8363581757,5.7,0,1,0,0,148000.0,748,80.0,5.625,216.77,0
11,34275,404020.0,107.65568748,5.875,4.34,161.06,2.6824968062,9.9,0,0,1,0,404080.0,704,80.0,5.875,216.77,1
11,34269,119355.11,91.17106611,5.875,4.34,189.82,2.8363581757,5.7,0,0,1,0,119600.0,788,80.0,5.875,216.77,0
11,1500,196711.49,31.626360737,2.0,3.86,189.82,2.8363581757,5.7,0,0,0,0,285000.0,663,51.8,0.0,167.91,0
11,1497,98481.36,73.463340859,6.85,4.14,189.82,2.8363581757,5.7,0,0,0,1,118800.0,730,90.0,6.85,186.91,0
11,34266,363091.18,57.62455537899999,2.0,4.34,189.82,2.8363581757,5.7,0,1,0,0,390000.0,725,54.2,5.75,216.77,0
11,34265,228803.92,59.538446402,2.75,4.34,189.82,2.8363581757,5.7,0,0,0,0,307200.0,770,70.0,5.5,216.77,0
11,34263,502654.32,77.010157981,2.875,4.5,189.82,2.8363581757,5.7,0,0,1,0,548000.0,691,80.0,5.5,199.21,0
11,34262,303179.8,77.133932891,2.0,4.5,189.82,2.8363581757,5.7,0,0,1,0,371250.0,751,90.0,5.25,199.21,0
11,1493,351600.57,46.185332394,5.95,4.14,189.82,2.8363581757,5.7,0,0,1,0,482000.0,661,64.3,5.95,186.91,0
11,34256,270584.0,61.111506128,2.875,4.5,189.82,2.8363581757,5.7,0,0,1,0,342000.0,750,73.6,5.0,199.21,0
11,34255,359291.76,80.22881304,5.75,4.5,189.82,2.8363581757,5.7,0,0,1,0,368000.0,746,78.3,5.75,199.21,0
11,34254,375912.89,104.8257316,3.25,4.65,189.82,2.8363581757,5.7,0,0,1,0,415000.0,797,100.0,0.0,219.67,0
11,34252,255555.0,56.331830004,6.5,4.65,189.82,2.8363581757,5.7,0,0,1,0,294000.0,757,56.0,6.5,219.67,0
11,1482,69127.51,87.323929943,10.375,3.86,162.09,-2.805844087,6.5,0,0,1,0,72000.0,645,87.8,0.0,167.91,1
11,34246,319462.85,78.717605744,6.375,4.65,189.82,2.8363581757,5.7,0,0,1,0,325000.0,712,69.2,6.375,219.67,0
11,34241,591836.58,104.10897201,6.625,4.64,149.58,1.6681823188,8.8,0,0,1,0,592000.0,685,69.2,6.625,225.1,1
11,34236,472041.32,93.515613066,2.75,4.86,189.82,2.8363581757,5.7,0,0,0,0,476000.0,772,80.0,6.75,223.75,0
11,34235,999468.82,65.503592115,2.75,4.86,189.82,2.8363581757,5.7,0,0,1,0,1000000.0,806,55.6,6.375,223.75,0
11,1461,112966.38,50.854736796000005,2.25,4.62,189.82,2.8363581757,5.7,0,0,1,0,199500.0,626,95.0,2.25,179.45,0
11,34227,503367.09,74.720425867,2.0,3.94,189.82,2.8363581757,5.7,0,1,0,0,550000.0,687,74.2,5.625,208.86,0
11,34226,90717.3,53.694527,5.75,3.94,189.82,2.8363581757,5.7,0,1,0,0,145000.0,787,78.0,5.75,208.86,0
11,34224,166505.12,73.35485776600001,2.75,3.94,189.82,2.8363581757,5.7,0,0,1,0,199803.0,747,80.0,5.875,208.86,0
11,1455,25113.35,48.26884321399999,2.0,3.86,189.82,2.8363581757,5.7,0,0,1,0,40500.0,534,88.0,2.0,167.91,0
11,34221,528000.0,103.92435605,5.875,4.5,153.35,-4.146710947,9.0,0,0,0,0,528000.0,785,80.0,5.875,199.21,1
11,34219,287629.37,68.578284835,2.0,5.15,189.82,2.8363581757,5.7,0,0,1,0,400000.0,762,80.0,6.25,226.29,0
11,1447,46459.64,83.871488912,6.11,3.86,189.82,2.8363581757,5.7,0,0,1,0,44100.0,612,90.0,6.11,167.91,0
11,1446,122751.61,76.310648569,3.5,4.62,189.82,2.8363581757,5.7,0,0,0,0,136863.0,550,90.0,7.8,179.45,0
11,1445,53577.21,70.051029343,8.63,3.86,186.12,1.1041627602,5.0,0,0,0,1,55200.0,619,80.0,8.63,167.91,1
11,34209,509933.2,79.288652506,6.875,4.65,188.37,2.8685938251999996,6.2,0,0,0,0,510000.0,636,68.0,6.875,219.67,0
11,34208,384530.15,78.379324668,4.0,4.65,189.82,2.8363581757,5.7,0,0,1,0,419000.0,695,73.8,4.0,219.67,0
11,34205,731673.49,80.570919692,6.125,4.71,189.82,2.8363581757,5.7,0,1,0,0,828800.0,768,77.9,6.125,222.39,0
11,34202,489612.34,103.67363684,6.625,4.71,155.61,1.1759090317,9.0,0,0,1,0,517000.0,689,76.6,6.625,222.39,1
11,34200,511008.94,116.05309331,6.125,4.64,154.87,1.6391549258000002,9.1,0,0,1,0,512000.0,735,80.0,6.125,225.1,1
11,34199,445828.41,74.968508887,3.625,4.64,189.82,2.8363581757,5.7,0,1,0,0,456275.0,621,64.7,0.0,225.1,0
11,34198,1066020.34,88.685055492,6.375,4.64,161.13,1.0810494182,8.0,0,0,1,0,1157000.0,682,68.9,6.375,225.1,1
11,34197,406419.09,83.818479895,6.5,4.64,189.82,2.8363581757,5.7,0,0,0,0,460000.0,723,80.0,6.5,225.1,0
11,34194,310350.46,87.42862452,2.75,5.15,189.82,2.8363581757,5.7,0,0,1,0,325000.0,708,76.8,5.375,226.29,0
11,34193,240628.98,76.496234165,2.75,5.15,189.82,2.8363581757,5.7,0,0,1,0,292500.0,632,78.0,5.375,226.29,0
11,34188,396967.56,84.577466188,2.75,4.86,189.82,2.8363581757,5.7,0,1,0,0,442600.0,708,80.0,6.5,223.75,0
11,34186,358977.83,76.13257190600001,2.75,3.94,189.82,2.8363581757,5.7,0,1,0,0,415050.0,704,80.0,5.75,208.86,0
11,34183,479512.81,118.62034768,7.25,5.03,146.45,2.7159028845999997,8.3,0,0,1,0,480000.0,772,80.0,7.25,217.37,1
11,34182,222479.15,95.780339552,6.75,4.65,156.04,2.6941105489,9.4,0,0,1,0,228900.0,666,70.0,6.75,219.67,1
11,34181,168196.27,81.193324546,2.0,5.03,173.17,0.8929961554000001,7.6,0,0,0,0,175000.0,729,67.3,2.0,217.37,1
11,34179,100427.38,84.010149259,6.5,4.65,161.06,2.6824968062,9.9,0,0,1,0,105000.0,685,64.4,6.5,219.67,1
11,34178,168632.93,92.488707768,6.25,4.65,189.82,2.8363581757,5.7,0,0,1,0,168800.0,786,80.0,6.25,219.67,0
11,34175,499996.94,129.29708526,6.25,4.65,161.06,2.6824968062,9.9,0,1,0,0,500000.0,712,94.8,6.25,219.67,1
11,34172,162015.55,73.679824708,6.875,4.64,189.82,2.8363581757,5.7,0,1,0,0,181750.0,752,69.7,6.875,225.1,0
11,34167,477184.66,122.30116721,5.625,4.34,158.16,-0.241080652,10.0,0,0,1,0,500000.0,639,93.5,5.625,216.77,1
11,34153,647899.99,85.648244385,5.75,4.34,189.82,2.8363581757,5.7,0,1,0,0,647900.0,756,75.0,5.75,216.77,0
11,34152,312511.7,77.271541297,2.75,3.94,189.82,2.8363581757,5.7,0,0,0,0,356000.0,798,80.0,5.25,208.86,0
11,34151,245534.99,69.48816537399999,2.75,4.34,189.82,2.8363581757,5.7,0,0,1,0,281250.0,731,69.7,5.375,216.77,0
11,34149,336217.62,76.276724573,2.75,3.94,189.82,2.8363581757,5.7,0,0,1,0,388000.0,700,80.0,5.5,208.86,0
11,34138,311638.14,107.50007496,5.875,4.34,161.13,1.0810494182,8.0,0,0,0,0,312000.0,719,80.0,5.875,216.77,1
11,34135,910000.0,97.978304384,5.625,4.34,154.87,1.6391549258000002,9.1,0,0,1,0,910000.0,726,70.0,5.625,216.77,1
11,34134,372170.31,58.667773441,2.75,3.94,189.82,2.8363581757,5.7,0,1,0,0,488600.0,784,70.0,5.0,208.86,0
11,34133,486460.66,62.965494795,2.75,3.94,189.82,2.8363581757,5.7,0,0,1,0,550000.0,751,64.7,5.0,208.86,0
11,34130,538251.23,81.688388563,2.75,3.94,189.82,2.8363581757,5.7,0,0,0,0,580000.0,816,80.0,5.25,208.86,0
11,34129,356443.3,94.255837139,6.0,3.94,154.87,1.6391549258000002,9.1,0,0,0,0,382500.0,716,75.0,6.0,208.86,1
11,34127,1088277.28,52.259543361000006,3.125,4.24,189.82,2.8363581757,5.7,0,0,1,0,1260000.0,721,60.0,4.875,191.42,0
11,34123,454249.62,45.179997965,2.75,4.62,189.82,2.8363581757,5.7,0,0,0,0,672000.0,735,70.7,4.375,179.45,0
11,34119,642051.94,89.852809706,5.75,4.34,155.61,1.1759090317,9.0,0,0,1,0,650000.0,773,65.3,5.75,216.77,1
11,34109,397133.24,40.736911808,2.75,3.96,189.82,2.8363581757,5.7,0,1,0,0,560000.0,687,70.0,4.125,155.77,0
11,34102,862859.83,69.741829908,6.5,5.15,189.82,2.8363581757,5.7,0,0,1,0,1000000.0,770,67.8,6.5,226.29,0
