id,balance_time,LTV_time,interest_rate_time,rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,hpi_orig_time,status_time
11997,91600.54,87.21783645,7.5,4.39,189.82,2.836358176,5.7,0,0,1,1,98224,716,80,7.5,221.91,0
11998,69361.4,69.54312533,7.5,4.39,189.82,2.836358176,5.7,0,1,0,1,93280,694,80,7.5,221.91,0
44765,100500.34,47.38584148,2,4.86,189.82,2.836358176,5.7,0,0,1,0,200000,597,80,8.775,223.75,0
44761,443995.26,88.957949,4.75,5.15,189.82,2.836358176,5.7,0,0,1,0,476000,648,80,4.75,226.29,0
44759,128925.12,55.31717626,2,4.86,189.82,2.836358176,5.7,0,0,1,0,150000,614,54.6,7.55,223.75,0
44757,99174.57,72.16163863,6.5,4.86,189.82,2.836358176,5.7,0,0,1,0,113400,686,70,6.5,223.75,0
44746,509865.3,94.23649719,6.5,5.15,189.82,2.836358176,5.7,0,0,1,0,516000,688,80,6.5,226.29,0
11976,31228.85,26.55163643,12.4,6.17,189.82,2.836358176,5.7,0,0,1,0,41500,709,86.5,12.4,77.43,0
11971,46412.14,29.77060444,9.125,6.12,189.82,2.836358176,5.7,0,0,1,0,61500,606,91.8,11.125,81.57,0
44739,204504.32,69.87220784,6.25,4.86,189.82,2.836358176,5.7,0,0,1,0,241500,733,70,6.25,223.75,0
11966,1578.36,1.186259766,10.15,6.17,161,3.02949864,9.4,0,0,1,0,49400,691,77.2,10.15,77.43,0
11959,21446.05,15.76633371,7.75,5.75,189.82,2.836358176,5.7,0,0,1,0,52200,572,88.5,7.75,82.31,0
44730,232811.56,78.40749364,5.75,4.86,189.82,2.836358176,5.7,0,0,1,0,280000,623,80,5.75,223.75,0
44729,106609.76,62.83303603,6.875,4.86,189.82,2.836358176,5.7,0,0,1,0,125000,671,62.5,6.875,223.75,0
44727,399546.27,90.57009263,8.4,4.86,189.82,2.836358176,5.7,0,0,1,0,416000,663,80,8.4,223.75,0
11956,28819.76,31.26875806,10.75,6.92,189.82,2.836358176,5.7,0,0,0,0,37900,638,99.7,0,78.29,0
11949,872.68,0.841420374,9.135,5.75,200.67,1.850689166,4.7,0,0,1,0,23100,704,54.3,8.99,82.31,0
11950,25380.22,25.55902652,7.99,6.51,189.82,2.836358176,5.7,0,0,1,0,35600,640,84.8,7.99,80.25,0
11951,3374.41,3.246649385,14.5,5.58,189.82,2.836358176,5.7,0,0,1,0,29600,564,70.5,14.5,76.68,0
44714,155261.4,46.31377463,2,4.86,189.82,2.836358176,5.7,0,0,1,0,245000,551,62,0,223.75,0
44710,115891.26,63.71418337,8.37,4.86,189.82,2.836358176,5.7,0,0,1,0,128000,591,59.7,8.37,223.75,0
44709,114216.36,84.10573784,7.99,4.86,189.82,2.836358176,5.7,0,0,1,0,127900,564,79.9,7.99,223.75,0
11935,54476.34,18.41861458,8.5,6.51,189.82,2.836358176,5.7,0,0,0,0,75400,543,60.3,8.5,80.25,0
44703,458593.3,94.01148995,6.5,4.86,189.82,2.836358176,5.7,0,0,0,0,460000,626,80,6.5,223.75,0
11929,60071.25,38.24295034,9.24,6.12,189.82,2.836358176,5.7,0,0,1,0,64800,508,96,11.24,81.57,0
11926,778.54,0.840081039,12.25,6.51,154.94,2.456633821,8.2,0,0,1,0,45600,676,95,12.25,80.25,0
44692,50010,90.64574334,7.5,4.86,189.82,2.836358176,5.7,0,0,1,1,50010,668,76.9,7.5,223.75,0
44691,262528.58,88.44789809,5,4.86,189.82,2.836358176,5.7,0,0,0,0,275000,651,78.6,5,223.75,0
44688,92978.34,73.06537272,7,4.86,189.82,2.836358176,5.7,0,0,1,0,105000,635,70,7,223.75,0
11916,155511.68,83.76919861,6.625,4.34,189.82,2.836358176,5.7,0,0,1,1,169600,782,80,6.625,216.77,0
11914,64010.28,78.85463055,6.5,4.34,189.82,2.836358176,5.7,0,0,1,1,74160,783,80,6.5,216.77,0
11909,534105.16,63.86760206,6.375,4.34,189.82,2.836358176,5.7,0,0,0,1,620750,671,65,6.375,216.77,0
11911,61220.78,75.68715075,7.375,3.94,189.82,2.836358176,5.7,1,0,0,0,71200,710,80,7.375,208.86,0
44677,22962.51,50.1241099,8.25,4.86,189.82,2.836358176,5.7,0,0,1,1,40500,646,75,8.25,223.75,0
11902,265376.19,85.60327244,6.75,4.5,189.82,2.836358176,5.7,0,0,1,0,308750,666,94.9,6.75,199.21,0
44670,114759.45,62.11115587,2,4.39,189.82,2.836358176,5.7,0,0,1,0,172800,596,80,7.3,221.91,0
11895,452234,59.3734815,6.25,4.14,189.82,2.836358176,5.7,0,1,0,0,600000,683,80,6.25,186.91,0
44653,163986.54,81.57841156,2,4.39,189.82,2.836358176,5.7,0,0,1,0,188000,717,80,7.1,221.91,0
11883,106197.64,63.10660476,6.75,4.27,189.82,2.836358176,5.7,0,0,1,0,128675,743,90,6.75,161.27,0
44637,62696.37,86.22999787,9.75,4.39,189.82,2.836358176,5.7,0,0,0,1,68000,668,80,9.75,221.91,0
11863,82879.76,50.27880694,5.875,3.54,189.82,2.836358176,5.7,0,0,1,1,104000,704,80,5.875,149.7,0
11862,153849.41,60.11991961,6.375,3.96,189.82,2.836358176,5.7,0,1,0,0,199500,666,95,6.375,155.77,0
44625,55151.22,85.46784246,4.25,4.39,189.82,2.836358176,5.7,0,0,1,0,60350,623,80,4.25,221.91,0
11856,64184.92,19.25553717,6,3.54,189.82,2.836358176,5.7,0,0,1,0,199000,644,75.7,6,149.7,0
11853,86610.29,44.06742011,5.75,3.54,189.82,2.836358176,5.7,0,0,1,1,108500,688,70,5.75,149.7,0
11847,46716.09,78.17342784,7.25,4.62,189.82,2.836358176,5.7,0,0,1,0,54800,607,97,7.25,179.45,0
44611,172962.38,69.28922452,6.75,4.39,189.82,2.836358176,5.7,0,0,1,0,232000,638,79.5,6.75,221.91,0
11841,32010.7,25.21597276,4,4.14,189.82,2.836358176,5.7,1,0,0,0,73500,614,58.8,3.49,186.91,0
44607,451732.16,84.36082357,7.75,4.64,189.82,2.836358176,5.7,0,0,0,1,508000,812,80,7.75,225.1,0
11823,52633.12,62.07724637,9.7,3.86,189.82,2.836358176,5.7,0,0,1,0,60000,654,80,9.7,167.91,0
11821,2759.88,1.302386069,11,5.44,154.94,2.456633821,8.2,0,0,1,0,95700,656,80.4,11,87.03,0
11819,1120.19,2.685128962,10.95,5.25,181.43,1.717052906,6.6,0,0,1,0,15600,521,74.3,10.95,91.31,0
44587,81277.86,99.59987423,3.239,4.39,189.82,2.836358176,5.7,0,1,0,0,95400,643,100,3.239,221.91,0
11818,49393.73,41.69756037,7.5,5.25,189.82,2.836358176,5.7,0,0,1,0,50600,611,88.8,0,91.31,0
11802,47232.78,32.86956591,8.75,4.65,189.82,2.836358176,5.7,0,0,1,0,61400,527,90.3,10.75,89.82,0
44569,85354.76,87.02958877,5.183,4.34,189.82,2.836358176,5.7,0,0,1,0,89600,680,80,5.183,216.77,0
11799,16505.96,12.20648274,7.5,5.44,189.82,2.836358176,5.7,0,0,1,0,60200,588,97.1,9.5,87.03,0
11791,47306.18,34.34293593,9.75,4.44,189.82,2.836358176,5.7,0,0,1,0,60000,516,92.3,11.75,89.58,0
11793,1230.49,1.261621211,11.75,5.44,173.17,0.892996155,7.6,0,0,0,0,34900,559,71.2,11.75,87.03,0
11794,837.22,0.957964496,8.75,5.25,181.43,1.717052906,6.6,0,0,0,0,34000,529,77.3,8.75,91.31,0
11788,824.04,0.971839798,11.75,5.75,158.6,1.269044263,7.8,0,0,1,0,34500,743,78.4,11.75,82.31,0
11787,23713.49,23.91919732,13.99,5.75,189.82,2.836358176,5.7,0,0,1,0,27900,539,64.9,13.99,82.31,0
11785,55978.82,29.35285297,9,4.44,189.82,2.836358176,5.7,0,0,1,0,72000,505,80,11,89.58,0
44552,443041.77,53.29269831,5.5,4.34,189.82,2.836358176,5.7,0,1,0,0,525000,786,55.3,5.5,216.77,0
11774,707.71,0.840742635,11.4,5.75,161.13,1.081049418,8,0,0,1,0,32250,559,75,11.4,82.31,0
11781,460.26,0.318448479,10.9,5.67,173.17,0.892996155,7.6,0,0,1,0,49000,630,70,10.9,83.87,0
11779,21243.08,59.76404839,11.65,4.14,189.82,2.836358176,5.7,0,0,1,0,28000,481,80,11.65,186.91,0
44546,401203.82,90.72581744,2.625,4.34,189.82,2.836358176,5.7,0,0,1,1,404000,733,80,6.75,216.77,0
11776,2883.62,8.355987426,10.4,4.14,189.82,2.836358176,5.7,0,0,1,0,21000,695,61.8,10.4,186.91,0
44540,331079.04,90.66775049,2,4.34,189.82,2.836358176,5.7,0,0,0,0,333600,735,80,0,216.77,0
11762,204189.73,41.95523839,13,4.44,212.73,2.274217801,4.7,0,0,1,0,192850,482,94.1,0,89.58,0
11763,671.83,0.711827932,10.55,5.25,181.43,1.717052906,6.6,0,0,1,0,35625,662,75,10.55,91.31,0
11766,1037.03,1.986625519,10.5,4.14,154.87,1.639154926,9.1,0,0,1,0,56700,577,90,10.5,186.91,0
11765,63264.54,36.00946545,11.675,5.25,189.82,2.836358176,5.7,0,0,1,0,78850,528,93.3,11.675,91.31,0
44530,199538.23,79.58797063,3.75,3.94,189.82,2.836358176,5.7,0,0,1,0,200000,672,72.5,6.25,208.86,0
11761,56660.44,26.51402988,8.75,5.44,189.82,2.836358176,5.7,0,0,1,0,82400,449,84.1,10.75,87.03,0
44528,153905.56,81.56789432,7.125,5.15,189.82,2.836358176,5.7,0,0,0,0,175000,636,77.8,7.125,226.29,0
44524,563257.75,91.23789725,2.625,4.34,189.82,2.836358176,5.7,0,0,1,0,564000,792,80,6.75,216.77,0
44523,125741.32,90.88205461,3.125,4.34,189.82,2.836358176,5.7,0,0,0,1,126400,692,80,7,216.77,0
11752,11126.88,10.72632488,13.5,5.75,189.82,2.836358176,5.7,0,0,1,0,36300,583,80.7,13.5,82.31,0
11748,9476.4,7.243879856,8.75,5.44,189.82,2.836358176,5.7,0,0,1,0,57100,624,95.2,10.75,87.03,0
44518,96345.35,95.71343576,8.875,5.15,189.82,2.836358176,5.7,0,0,1,0,108000,674,90,8.875,226.29,0
44517,170532.88,94.55686395,6.75,5.15,189.82,2.836358176,5.7,0,0,1,1,172000,728,80,6.75,226.29,0
11747,2439.63,2.689323902,12.99,5.25,180.07,2.422274869,7.2,0,0,1,0,34500,536,75,12.99,91.31,0
11746,800.87,1.963102524,11.99,4.14,149.58,1.668182319,8.8,0,0,1,0,33900,571,66.5,11.99,186.91,0
44513,217227.55,83.53656314,5.15,5.15,189.82,2.836358176,5.7,0,0,0,0,248000,598,80,5.15,226.29,0
44499,112642.33,79.8974572,4,4.34,189.82,2.836358176,5.7,0,1,0,0,112700,680,70,6.25,216.77,0
44494,126250,88.73158255,2.625,4.34,189.82,2.836358176,5.7,0,0,1,1,126250,761,77.7,6.5,216.77,0
44493,376924.83,89.11787565,3.25,4.34,189.82,2.836358176,5.7,0,0,1,1,386400,755,80,6.75,216.77,0
11723,4641.11,1.743258785,5.875,5.07,149.58,1.668182319,8.8,0,0,0,1,141500,776,64.3,5.875,123.64,0
44490,276593.11,85.04000971,5,3.94,189.82,2.836358176,5.7,0,0,0,0,286300,762,80,5,208.86,0
11717,229421.56,88.53291448,2,5.15,189.82,2.836358176,5.7,0,0,1,0,245286.34,623,79.4,0,226.29,0
11713,136791.47,59.13406,7.65,5.15,189.82,2.836358176,5.7,1,0,0,0,152500,575,55.3,7.65,226.29,0
11704,4859.98,8.369528656,9,6.03,189.82,2.836358176,5.7,0,0,1,0,33250,736,100.8,9,107.83,0
11707,89343.59,110.4626683,7.5,4.64,155.61,1.175909032,9,1,0,0,1,93600,688,80,7.5,225.1,0
44475,519997.59,71.29946936,2.625,3.94,189.82,2.836358176,5.7,0,0,1,0,520000,756,64.8,5.875,208.86,0
11706,133656.01,41.47577736,2,5.07,189.82,2.836358176,5.7,0,0,1,0,179254,620,85.4,0,123.64,0
11703,59921.42,55.6252823,6,3.54,189.82,2.836358176,5.7,0,0,1,0,83341,769,98.1,6,149.7,0
44470,111714.94,81.7047011,7.25,5.15,189.82,2.836358176,5.7,0,0,0,0,130400,668,80,7.25,226.29,0
11701,152901.57,49.30337519,2.125,4.86,189.82,2.836358176,5.7,0,0,1,0,213647,533,98.5,5.5,132.76,0
11699,43474.36,86.9641749,7.125,3.94,189.82,2.836358176,5.7,0,1,0,1,50000,738,90.9,7.125,208.86,0
11695,54830.12,88.72041983,8.35,3.94,189.82,2.836358176,5.7,0,0,1,1,61200,621,90,8.35,208.86,0
44463,87547.84,84.49945129,8.99,3.94,189.82,2.836358176,5.7,0,0,0,0,96900,639,85,8.99,208.86,0
44460,130786.38,74.98206859,2,3.94,189.82,2.836358176,5.7,0,0,1,0,152000,605,79.2,2,208.86,0
11686,219988.99,66.89816571,2.75,4.5,189.82,2.836358176,5.7,0,0,1,0,254000,781,73.6,0,199.21,0
11685,91522.57,82.43889126,2.375,3.94,189.82,2.836358176,5.7,0,0,0,0,120200,739,98.4,0,208.86,0
11678,83429.13,75.0175822,6.25,4.39,189.82,2.836358176,5.7,0,1,0,0,94000,544,72.3,8.25,221.91,0
11683,171941.83,59.3846853,3.075,4.14,189.82,2.836358176,5.7,0,0,0,0,199000,678,69.8,0,186.91,0
44450,71368.42,85.38576216,9,3.94,189.82,2.836358176,5.7,0,0,1,0,79000,581,85.9,9,208.86,0
11680,12430.65,18.89043373,7.95,3.96,189.82,2.836358176,5.7,0,0,1,1,35100,486,65,7.95,155.77,0
11676,41870.57,85.39796785,7.5,4.34,189.82,2.836358176,5.7,0,0,1,0,50000,583,89.3,7.5,216.77,0
11675,225149.69,98.13575557,6.5,4.34,189.82,2.836358176,5.7,0,0,1,0,222700,575,85,6.5,216.77,0
44431,236817.95,87.95682881,3.875,3.94,189.82,2.836358176,5.7,0,0,0,0,237000,737,80,5.75,208.86,0
44423,75726.33,82.49713008,3.875,3.94,189.82,2.836358176,5.7,0,0,0,1,75750,690,75,7.5,208.86,0
11654,42316.8,139.190664,9.7,4.34,146.45,2.715902885,8.3,0,1,0,0,45000,475,100,9.7,216.77,0
11651,34491.24,79.54546251,6.875,4.24,150.91,1.875514938,9.2,0,0,1,0,44000,510,80,6.875,191.42,0
11650,62106.05,40.81619291,7.25,3.54,189.82,2.836358176,5.7,0,0,1,0,78000,502,65,7.25,149.7,0
11643,247820.51,71.84521393,6.25,4.5,189.82,2.836358176,5.7,0,0,0,0,289600,692,80,6.25,199.21,0
11637,88090.29,21.37459328,6.375,4.27,189.82,2.836358176,5.7,0,0,0,0,250000,779,71.4,6.375,161.27,0
44404,51447.47,67.50264051,6.99,4.5,189.82,2.836358176,5.7,0,0,1,0,55990,625,70,6.99,199.21,0
11625,59590.67,58.74462187,6.875,3.54,189.82,2.836358176,5.7,0,0,1,0,68000,554,85,6.875,149.7,0
11626,45554.17,80.395727,4.99,3.96,154.94,2.456633821,8.2,0,0,1,0,45572.77,579,80,12.125,155.77,0
44393,459767.85,80.41860131,6.6,4.5,189.82,2.836358176,5.7,0,0,0,0,539400,676,89.9,6.6,199.21,0
11619,134166.03,77.71130752,2,4.14,189.82,2.836358176,5.7,0,0,1,0,153000,532,90,7.5,186.91,0
11623,101784.96,86.23257491,6.375,3.94,189.82,2.836358176,5.7,0,0,1,0,103900,709,80,6.375,208.86,0
11622,131564.87,83.22619159,6.25,3.94,189.82,2.836358176,5.7,0,0,1,0,139150,709,80,6.25,208.86,0
44387,96419.08,80.1585543,7.99,4.71,189.82,2.836358176,5.7,0,0,0,0,125000,662,88.7,7.99,222.39,0
44382,96965.86,81.72921717,7.375,4.71,189.82,2.836358176,5.7,0,0,0,0,111200,720,80,7.375,222.39,0
44381,23210.74,100.7160091,8.25,4.71,189.82,2.836358176,5.7,0,0,0,0,25650,781,95,8.25,222.39,0
11607,13604.92,17.78255877,5.875,4.27,189.82,2.836358176,5.7,0,0,1,1,48750,718,75,5.875,161.27,0
44375,32191.21,75.89066734,5.5,4.86,189.82,2.836358176,5.7,0,0,1,0,37000,572,74,7.875,223.75,0
44364,306794.22,85.39506771,5.125,4.39,189.82,2.836358176,5.7,0,0,1,0,357000,682,85,5.125,221.91,0
11589,19753.56,45.78315513,2.875,4.14,189.82,2.836358176,5.7,0,1,0,0,34200,792,80.5,7.625,186.91,0
11586,50641.43,45.39824412,7.875,5.42,189.82,2.836358176,5.7,0,0,1,0,68350,761,96.9,7.875,120.03,0
11567,353107.06,77.84556045,6.375,4.34,189.82,2.836358176,5.7,0,0,1,0,414400,726,80,6.375,216.77,0
11572,49101.72,81.26524018,7.875,4.34,189.82,2.836358176,5.7,0,0,1,0,55200,672,80,7.875,216.77,0
44340,189588.24,62.05893676,2,4.39,189.82,2.836358176,5.7,0,0,1,0,205000,521,57.4,2,221.91,0
11569,196332.07,84.60627608,6.75,4.34,189.82,2.836358176,5.7,1,0,0,0,212000,756,80,6.75,216.77,0
44338,110004.76,62.4582822,4.625,4.39,189.82,2.836358176,5.7,0,0,1,0,164720,587,80,6.95,221.91,0
11568,66611.32,80.03005719,7.125,4.34,189.82,2.836358176,5.7,0,0,1,0,76040,692,80,7.125,216.77,0
44335,157682.39,99.10718804,6.154,4.39,189.82,2.836358176,5.7,0,0,1,0,167400,573,90,6.154,221.91,0
44334,123245.37,92.95522773,7.25,4.39,189.82,2.836358176,5.7,0,0,1,0,139500,675,90,7.25,221.91,0
11565,64855.78,52.23141801,5,3.94,189.82,2.836358176,5.7,0,0,1,0,109300,691,80,5,208.86,0
11563,246380.5,79.27888645,6.75,4.34,189.82,2.836358176,5.7,0,0,0,0,283920,719,80,6.75,216.77,0
44325,40955.45,71.95410143,6.875,4.34,189.82,2.836358176,5.7,0,0,1,1,48750,719,75,6.875,216.77,0
11552,113235.98,75.74114137,6.625,3.94,189.82,2.836358176,5.7,0,0,1,0,131600,653,80,6.625,208.86,0
44321,239972.1,76.08567337,6,4.34,189.82,2.836358176,5.7,0,0,1,0,288141,722,80,6,216.77,0
44320,159208.79,67.46297373,2,4.34,189.82,2.836358176,5.7,0,0,1,0,256025,750,95,0,216.77,0
44318,29555.91,86.44056144,7.375,4.34,189.82,2.836358176,5.7,0,0,1,1,35142,695,90,7.375,216.77,0
44314,160418.34,89.36292293,7.125,4.34,189.82,2.836358176,5.7,0,0,1,0,194750,691,95,7.125,216.77,0
44310,251787.74,89.13072214,7.625,4.34,189.82,2.836358176,5.7,0,0,0,1,290340,790,90,7.625,216.77,0
11538,75999.99,88.02443263,6.5,3.94,189.82,2.836358176,5.7,0,0,1,0,76000,684,80,6.5,208.86,0
44304,35188.29,74.41519279,7.875,4.34,189.82,2.836358176,5.7,0,0,1,1,48600,650,90,7.875,216.77,0
44300,58647.64,66.00437882,8.25,4.62,189.82,2.836358176,5.7,0,0,0,1,67200,657,80,8.25,179.45,0
11529,235864.87,83.93781411,6,4.5,189.82,2.836358176,5.7,0,1,0,0,235920,631,80,6,199.21,0
11523,289092.86,68.97744585,6.375,4.5,189.82,2.836358176,5.7,0,1,0,0,340000,597,77.3,6.375,199.21,0
11516,127642.42,68.87015667,6.75,4.24,189.82,2.836358176,5.7,0,0,1,0,149520,674,80,6.75,191.42,0
44287,190368.3,76.16847183,2.625,3.94,189.82,2.836358176,5.7,0,0,1,0,220000,702,80,5.25,208.86,0
44285,166022.95,45.25604143,2.625,4.5,189.82,2.836358176,5.7,1,0,0,1,250250,737,65,5.125,199.21,0
44280,227095.58,78.08578989,3.875,3.94,189.82,2.836358176,5.7,1,0,0,0,256000,763,80,5.875,208.86,0
44279,94160.01,82.88382547,2.625,3.94,189.82,2.836358176,5.7,0,0,1,0,100000,778,80,5.5,208.86,0
44275,78238.18,61.73568405,6.5,4.5,189.82,2.836358176,5.7,0,0,1,0,106400,698,80,6.5,199.21,0
44266,524212.34,84.20346693,4.5,3.94,189.82,2.836358176,5.7,0,0,0,0,548000,680,80,4.5,208.86,0
11494,199689.04,75.76515845,5,3.94,189.82,2.836358176,5.7,0,0,1,0,232000,663,80,5,208.86,0
11492,459653,75.13667201,6.25,4.5,189.82,2.836358176,5.7,0,1,0,0,459685,761,71.6,6.25,199.21,0
11481,47325.21,77.31657061,5.875,4.34,189.82,2.836358176,5.7,0,0,1,1,55920,705,80,5.875,216.77,0
44252,155481.68,85.88054465,3.25,4.5,189.82,2.836358176,5.7,0,0,0,1,180500,702,95,5.75,199.21,0
11483,34289.61,74.19625716,7.25,4.14,189.82,2.836358176,5.7,0,0,1,0,40000,657,87.9,7.25,186.91,0
11482,161957.34,20.70805943,6,4.62,189.82,2.836358176,5.7,0,0,1,0,400000,697,54.1,6,179.45,0
44249,102484.99,62.90594744,6.75,4.5,189.82,2.836358176,5.7,0,0,0,1,119000,703,69.6,6.75,199.21,0
44248,152340.51,98.08372865,3.125,4.5,189.82,2.836358176,5.7,0,0,1,0,154850,688,95,5.75,199.21,0
44247,320707.01,67.31434355,3.125,4.5,189.82,2.836358176,5.7,0,0,0,0,400000,707,80,5.5,199.21,0
44246,314975.71,83.15896913,3.125,4.5,189.82,2.836358176,5.7,1,0,0,0,318000,747,80,5.25,199.21,0
11476,51716.93,95.25729737,7.5,4.34,189.82,2.836358176,5.7,0,0,1,0,58900,676,95,7.5,216.77,0
11469,117040.57,76.88212237,6,4.14,189.82,2.836358176,5.7,0,0,1,1,119920,697,80,6,186.91,0
44237,97864.89,90.80113382,7.75,4.39,189.82,2.836358176,5.7,1,0,0,1,113400,787,90,7.75,221.91,0
11468,278550,88.62027184,6.125,4.14,189.82,2.836358176,5.7,0,1,0,0,278550,714,90,6.125,186.91,0
11465,520498.15,61.89471324,6.125,4.62,189.82,2.836358176,5.7,0,0,1,0,628050,770,79,6.125,179.45,0
11457,97834.55,47.29967024,6.875,3.86,189.82,2.836358176,5.7,0,0,0,1,116000,617,63.4,6.875,167.91,0
44225,406268.11,86.79981695,5.625,3.94,189.82,2.836358176,5.7,0,0,1,0,412000,685,80,5.625,208.86,0
44217,69052.26,72.36055724,5.875,3.94,189.82,2.836358176,5.7,0,1,0,0,84000,652,80,5.875,208.86,0
44216,132879.07,51.26518893,6.375,3.94,189.82,2.836358176,5.7,0,0,1,0,158000,667,55.4,6.375,208.86,0
44213,98336.23,65.66097089,6.75,3.94,189.82,2.836358176,5.7,0,1,0,1,115350,667,70,6.75,208.86,0
11443,404.59,1.030939144,14,6.45,156.21,1.585965512,9.8,0,0,1,0,20000,705,80,14,99.51,0
11436,122085.96,54.56547589,5.75,3.86,189.82,2.836358176,5.7,0,0,1,0,152000,614,76.8,5.75,167.91,0
11435,641103.97,56.11587853,6,4.62,189.82,2.836358176,5.7,0,0,1,0,850000,680,78.7,6,179.45,0
44202,170084.77,69.90996499,4.875,4.62,189.82,2.836358176,5.7,0,0,0,0,184000,671,80,4.875,179.45,0
11433,63342.54,40.78645712,7,4.27,189.82,2.836358176,5.7,0,0,1,0,76000,706,57.6,7,161.27,0
11431,127471.32,83.13249568,4,4.34,189.82,2.836358176,5.7,0,0,1,0,139909,675,79.9,4,216.77,0
11423,82743.49,56.58410353,2,3.96,189.82,2.836358176,5.7,0,0,1,0,96000,609,80,2,155.77,0
11394,80580.93,52.19443119,8.625,4.86,189.82,2.836358176,5.7,0,0,1,0,96100,505,89,8.625,132.76,0
44160,791044.89,79.42865642,4.5,5.03,189.82,2.836358176,5.7,0,0,1,0,885000,742,77.6,4.5,217.37,0
44158,453718.17,67.9351337,6.25,5.03,189.82,2.836358176,5.7,0,0,1,0,465000,705,60.8,6.25,217.37,0
44157,901951.57,82.83577462,6.875,5.03,189.82,2.836358176,5.7,0,0,1,0,997500,791,80,6.875,217.37,0
11387,104000,94.29986303,8,4.86,189.82,2.836358176,5.7,0,0,1,0,104000,664,80,8,223.75,0
44153,648968.66,84.49138757,6.375,5.03,189.82,2.836358176,5.7,0,1,0,0,650000,778,73.9,6.375,217.37,0
11381,51707.07,81.68703141,7.75,4.39,189.82,2.836358176,5.7,0,0,1,0,51800,713,70,7.75,221.91,0
44149,48443.35,77.62261658,7.375,5.03,189.82,2.836358176,5.7,0,0,1,1,53600,736,75,7.375,217.37,0
44140,155191.49,79.01015485,2.625,5.03,189.82,2.836358176,5.7,0,0,1,1,155200,699,69,6.875,217.37,0
11371,207245.97,92.48646198,6.25,4.39,189.82,2.836358176,5.7,0,0,0,0,208000,667,79.4,6.25,221.91,0
44136,737459.95,88.95326715,6,5.03,189.82,2.836358176,5.7,0,0,1,0,750000,716,79,6,217.37,0
11365,47903.72,44.98485082,9.55,3.54,189.82,2.836358176,5.7,0,0,1,0,54000,494,64.3,0,149.7,0
44133,493249.54,80.80665872,6.375,5.03,189.82,2.836358176,5.7,0,0,1,0,559200,741,80,6.375,217.37,0
11362,90660.58,76.73410737,7.625,3.94,189.82,2.836358176,5.7,0,0,1,1,97500,708,75,7.625,208.86,0
11361,197625.64,73.81197308,5.875,3.94,189.82,2.836358176,5.7,0,0,1,0,234500,755,79.6,5.875,208.86,0
11360,89458.38,70.3082516,6.5,3.94,189.82,2.836358176,5.7,0,0,1,1,112000,762,80,6.5,208.86,0
11359,41447.1,24.21677943,5.375,3.63,189.82,2.836358176,5.7,0,1,0,0,89865,701,71.9,5.375,138.62,0
44126,174952.25,74.18466258,2.625,5.03,189.82,2.836358176,5.7,0,0,1,1,175000,771,64.8,5.875,217.37,0
11357,669.09,0.504934092,5.814,8.65,217.37,1.69296867,4.5,0,0,1,0,26000,797,52,0,82.02,0
44121,188498.63,100.3985347,8.5,5.03,189.82,2.836358176,5.7,0,0,0,0,204250,627,95,8.5,217.37,0
44120,177377.32,50.96720186,2.625,4.65,189.82,2.836358176,5.7,0,0,1,1,205000,773,50.9,6.625,219.67,0
44118,170871.48,85.97467168,7.125,4.65,189.82,2.836358176,5.7,0,0,1,0,184000,643,80,7.125,219.67,0
11346,203063.39,91.2967093,7.125,4.34,189.82,2.836358176,5.7,0,0,1,0,228600,720,90,7.125,216.77,0
11345,92617.47,68.04180192,5.875,4.34,189.82,2.836358176,5.7,0,0,1,0,108500,713,69.8,5.875,216.77,0
11344,247262.9,83.74166377,6.5,4.5,189.82,2.836358176,5.7,0,1,0,0,247900,663,80,6.5,199.21,0
11341,90400.78,49.27092198,6.875,3.83,189.82,2.836358176,5.7,0,0,0,1,112000,647,80,6.875,144.84,0
44105,118837.43,79.72470715,6.875,4.65,189.82,2.836358176,5.7,1,0,0,0,138000,656,80,6.875,219.67,0
11334,61884.55,79.40529054,6.875,4.34,189.82,2.836358176,5.7,0,0,1,0,71200,664,80,6.875,216.77,0
44099,57225.91,77.91167886,6.875,4.65,189.82,2.836358176,5.7,0,0,1,0,63750,680,75,6.875,219.67,0
44098,120583.49,73.06060481,6.25,4.65,189.82,2.836358176,5.7,0,0,1,0,152800,666,80,6.25,219.67,0
11321,673010.16,91.53078043,6.75,5.03,189.82,2.836358176,5.7,0,1,0,0,673600,643,80,6.75,217.37,0
11322,511202.83,71.5366523,2,5.03,189.82,2.836358176,5.7,0,0,1,0,545000,655,66.6,5.75,217.37,0
11318,422688.24,88.00657343,6.375,5.03,189.82,2.836358176,5.7,0,0,1,0,440000,724,80,6.375,217.37,0
44081,167936.26,86.82769627,3.75,4.86,189.82,2.836358176,5.7,0,0,1,0,189000,751,82.9,6.5,223.75,0
11309,214122.27,69.61725163,2,4.65,189.82,2.836358176,5.7,0,1,0,0,284750,673,80,7,219.67,0
11306,275000,68.47435992,2.625,4.59,189.82,2.836358176,5.7,0,0,1,0,275000,705,61.1,6.875,212.73,0
44073,247639.3,87.77759329,2.625,4.39,189.82,2.836358176,5.7,0,0,1,0,250000,720,75.8,6.25,221.91,0
